country,date,cases_median,rt_median,cases_90,cases_50,rt_90,rt_50
Denmark,2020-03-23,257,1.3,51,21,0.3999999999999999,0.19999999999999996
Denmark,2020-03-24,264,1.3,52,20,0.2999999999999998,0.10000000000000009
Denmark,2020-03-25,269,1.2,49,19,0.2999999999999998,0.10000000000000009
Denmark,2020-03-26,272,1.2,52,22,0.30000000000000004,0.09999999999999987
Denmark,2020-03-27,270,1.1,53,21,0.30000000000000004,0.09999999999999987
Denmark,2020-03-28,265,1.1,51,22,0.19999999999999996,0.10000000000000009
Denmark,2020-03-29,255,1,52,21,0.20000000000000007,0.10000000000000009
Denmark,2020-03-30,243.5,1,54,21,0.20000000000000007,0.09999999999999998
Denmark,2020-03-31,230,0.9,51,21,0.19999999999999996,0.09999999999999998
Denmark,2020-04-01,219,0.9,48,19,0.19999999999999996,0.09999999999999998
Denmark,2020-04-02,205,0.8,47,19,0.20000000000000007,0.09999999999999998
Denmark,2020-04-03,191,0.8,47,18,0.20000000000000007,0
Denmark,2020-04-04,180,0.8,45,17,0.20000000000000007,0.10000000000000009
Denmark,2020-04-05,176,0.8,45,18,0.20000000000000007,0.10000000000000009
Denmark,2020-04-06,174,0.8,45,18,0.20000000000000007,0
Denmark,2020-04-07,174,0.8,47,20,0.20000000000000007,0.09999999999999998
Denmark,2020-04-08,175,0.9,52,20,0.19999999999999996,0.09999999999999998
Denmark,2020-04-09,175,0.9,50,20,0.30000000000000004,0.09999999999999998
Denmark,2020-04-10,174,0.9,52,21,0.30000000000000004,0.09999999999999998
Denmark,2020-04-11,175,1,55,22,0.30000000000000004,0.09999999999999998
Denmark,2020-04-12,173,1,59,24,0.30000000000000004,0.09999999999999998
Denmark,2020-04-13,172,1,63,25,0.30000000000000004,0.09999999999999998
Denmark,2020-04-14,174,1,64,28,0.30000000000000004,0.09999999999999998
Denmark,2020-04-15,179,1,76,30,0.3999999999999999,0.20000000000000007
Denmark,2020-04-16,185,1,91,35,0.29999999999999993,0.20000000000000007
Denmark,2020-04-17,188,1.1,110,45,0.4,0.10000000000000009
Djibouti,2020-03-21,11,1.9,10,4,1.9,0.7000000000000002
Djibouti,2020-03-22,13,1.9,12,4,1.7999999999999998,0.7000000000000002
Djibouti,2020-03-23,15,1.9,12,5,1.6,0.7000000000000002
Djibouti,2020-03-24,17,1.9,13,5,1.7000000000000002,0.6000000000000001
Djibouti,2020-03-25,20,1.9,13,6,1.5,0.6000000000000001
Djibouti,2020-03-26,22,1.9,15,6,1.4000000000000001,0.5
Djibouti,2020-03-27,25,1.8,17,6,1.3,0.5
Djibouti,2020-03-28,29,1.8,18,7,1.2,0.5
Djibouti,2020-03-29,33,1.8,18,8,1.0999999999999999,0.3999999999999999
Djibouti,2020-03-30,37,1.8,19,8,1.0999999999999999,0.3999999999999999
Djibouti,2020-03-31,41,1.7,21,9,0.9999999999999998,0.3999999999999999
Djibouti,2020-04-01,45,1.7,22,8,1.0000000000000002,0.30000000000000004
Djibouti,2020-04-02,49,1.6,23,9,0.9000000000000001,0.40000000000000013
Djibouti,2020-04-03,54,1.6,25,10,0.8,0.40000000000000013
Djibouti,2020-04-04,60,1.6,27,11,0.8,0.30000000000000004
Djibouti,2020-04-05,65,1.6,29,12,0.7,0.30000000000000004
Djibouti,2020-04-06,70,1.5,32,13,0.7,0.30000000000000004
Djibouti,2020-04-07,72,1.5,33,13,0.6000000000000001,0.30000000000000004
Djibouti,2020-04-08,73,1.4,34,13,0.5999999999999999,0.19999999999999996
Djibouti,2020-04-09,73,1.3,36,13,0.6000000000000001,0.19999999999999996
Djibouti,2020-04-10,69,1.2,38,15,0.6,0.19999999999999996
Djibouti,2020-04-11,63,1.1,38,16,0.5999999999999999,0.19999999999999996
Djibouti,2020-04-12,55,1,40,16,0.5,0.30000000000000004
Djibouti,2020-04-13,46,0.8,41,17,0.5000000000000001,0.30000000000000004
Djibouti,2020-04-14,44,0.8,44,17,0.5,0.30000000000000004
Djibouti,2020-04-15,40,0.7,54,20,0.6,0.20000000000000007
Djibouti,2020-04-16,37,0.7,64,22,0.7000000000000001,0.30000000000000004
Djibouti,2020-04-17,34,0.7,80,24,0.8999999999999999,0.30000000000000004
Dominican Republic,2020-03-09,44,2.1,22,9,1.2999999999999998,0.4999999999999998
Dominican Republic,2020-03-10,51,2.1,24,10,1.2000000000000002,0.4999999999999998
Dominican Republic,2020-03-11,60,2.1,25,10,1.2000000000000002,0.4999999999999998
Dominican Republic,2020-03-12,69,2,26,11,1.1,0.40000000000000013
Dominican Republic,2020-03-13,78,2,29,11,1,0.40000000000000013
Dominican Republic,2020-03-14,88,1.9,30,12,0.7999999999999998,0.30000000000000004
Dominican Republic,2020-03-15,96,1.8,33,12,0.8000000000000003,0.3999999999999999
Dominican Republic,2020-03-16,104,1.7,33,13,0.7000000000000002,0.2999999999999998
Dominican Republic,2020-03-17,109,1.6,33,12,0.5999999999999999,0.19999999999999996
Dominican Republic,2020-03-18,115,1.5,35,13,0.6000000000000001,0.20000000000000018
Dominican Republic,2020-03-19,123,1.4,36,14,0.5,0.30000000000000004
Dominican Republic,2020-03-20,129,1.4,37,15,0.5,0.19999999999999996
Dominican Republic,2020-03-21,134.5,1.4,37,15,0.5,0.19999999999999996
Dominican Republic,2020-03-22,138,1.3,36,15,0.3999999999999999,0.19999999999999996
Dominican Republic,2020-03-23,143,1.3,39,15,0.3999999999999999,0.10000000000000009
Dominican Republic,2020-03-24,148,1.2,39,16,0.2999999999999998,0.10000000000000009
Dominican Republic,2020-03-25,151,1.2,39,15,0.3999999999999999,0.19999999999999996
Dominican Republic,2020-03-26,156,1.2,40,16,0.3999999999999999,0.19999999999999996
Dominican Republic,2020-03-27,161,1.2,43,17,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-03-28,165,1.2,41,16,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-03-29,173,1.2,40,17,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-03-30,183,1.2,43,18,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-03-31,192,1.2,46,18,0.2999999999999998,0.19999999999999996
Dominican Republic,2020-04-01,202,1.2,46,18,0.2999999999999998,0.19999999999999996
Dominican Republic,2020-04-02,210,1.2,45,18,0.2999999999999998,0.10000000000000009
Dominican Republic,2020-04-03,218,1.2,48,18,0.2999999999999998,0.10000000000000009
Dominican Republic,2020-04-04,221,1.2,49,20,0.19999999999999996,0.19999999999999996
Dominican Republic,2020-04-05,222.5,1.2,51,21,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-04-06,225,1.1,54,20,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-04-07,231,1.1,55,22,0.30000000000000004,0.09999999999999987
Dominican Republic,2020-04-08,235,1.1,53,22,0.19999999999999996,0.09999999999999987
Dominican Republic,2020-04-09,239,1.1,60,24,0.19999999999999996,0.09999999999999987
Dominican Republic,2020-04-10,241,1.1,65,25,0.19999999999999996,0.09999999999999987
Dominican Republic,2020-04-11,242,1.1,66,28,0.19999999999999996,0.10000000000000009
Dominican Republic,2020-04-12,237,1.1,68,30,0.29999999999999993,0.10000000000000009
Dominican Republic,2020-04-13,229,1,74,30,0.29999999999999993,0.10000000000000009
Dominican Republic,2020-04-14,220,1,82,32,0.30000000000000004,0.09999999999999998
Dominican Republic,2020-04-15,212,0.9,94,36,0.30000000000000004,0.09999999999999998
Dominican Republic,2020-04-16,206,0.9,105,40,0.30000000000000004,0.09999999999999998
Dominican Republic,2020-04-17,215,0.9,131,49,0.40000000000000013,0.09999999999999998
Ecuador,2020-02-26,15,2.2,13,5,2.0999999999999996,0.8
Ecuador,2020-02-27,18,2.2,14,5,1.9999999999999998,0.8
Ecuador,2020-02-28,21,2.2,16,6,1.9000000000000001,0.7
Ecuador,2020-02-29,26,2.2,17,7,1.7000000000000002,0.7
Ecuador,2020-03-01,30,2.2,19,8,1.6,0.5999999999999999
Ecuador,2020-03-02,37,2.2,20,9,1.5,0.5999999999999999
Ecuador,2020-03-03,45,2.2,23,9,1.2999999999999998,0.5
Ecuador,2020-03-04,54,2.2,25,10,1.2999999999999998,0.5
Ecuador,2020-03-05,63,2.2,26,11,1.1999999999999997,0.3999999999999999
Ecuador,2020-03-06,75,2.1,32,13,1.1999999999999997,0.3999999999999999
Ecuador,2020-03-07,88,2.1,33,13,1.1,0.4999999999999998
Ecuador,2020-03-08,102,2,34,14,1,0.40000000000000013
Ecuador,2020-03-09,118,2,36,14,0.8999999999999999,0.30000000000000004
Ecuador,2020-03-10,132,1.9,38,15,0.7999999999999998,0.30000000000000004
Ecuador,2020-03-11,148,1.8,39,15,0.7999999999999998,0.30000000000000004
Ecuador,2020-03-12,164,1.8,40,16,0.6000000000000001,0.2999999999999998
Ecuador,2020-03-13,178,1.7,44,18,0.6000000000000001,0.19999999999999996
Ecuador,2020-03-14,190,1.6,45,17,0.5999999999999999,0.19999999999999996
Ecuador,2020-03-15,203,1.5,47,19,0.5,0.20000000000000018
Ecuador,2020-03-16,211,1.4,47,20,0.5,0.19999999999999996
Ecuador,2020-03-17,218,1.4,47,19,0.40000000000000013,0.09999999999999987
Ecuador,2020-03-18,225,1.3,50,19,0.3999999999999999,0.19999999999999996
Ecuador,2020-03-19,237,1.3,51,19,0.3999999999999999,0.10000000000000009
Ecuador,2020-03-20,250,1.3,52,22,0.2999999999999998,0.10000000000000009
Ecuador,2020-03-21,267,1.3,51,19,0.2999999999999998,0.10000000000000009
Ecuador,2020-03-22,283,1.3,56,23,0.2999999999999998,0.10000000000000009
Ecuador,2020-03-23,297,1.3,56,24,0.2999999999999998,0.10000000000000009
Ecuador,2020-03-24,316,1.3,58,24,0.2999999999999998,0.10000000000000009
Ecuador,2020-03-25,337,1.3,59,24,0.30000000000000004,0.10000000000000009
Ecuador,2020-03-26,354,1.3,61,26,0.19999999999999996,0.09999999999999987
Ecuador,2020-03-27,367,1.3,61,26,0.19999999999999996,0.10000000000000009
Ecuador,2020-03-28,373,1.2,63,26,0.2999999999999998,0.10000000000000009
Ecuador,2020-03-29,387.5,1.2,64,27,0.19999999999999996,0.10000000000000009
Ecuador,2020-03-30,412,1.2,67,29,0.19999999999999996,0.10000000000000009
Ecuador,2020-03-31,439,1.2,66,26,0.2999999999999998,0.10000000000000009
Ecuador,2020-04-01,458,1.2,69,28,0.2999999999999998,0.10000000000000009
Ecuador,2020-04-02,467,1.2,77,30,0.2999999999999998,0.10000000000000009
Ecuador,2020-04-03,459,1.2,76,31,0.19999999999999996,0.09999999999999987
Ecuador,2020-04-04,431,1.1,76,31,0.19999999999999996,0.09999999999999987
Ecuador,2020-04-05,382,1,70,30,0.20000000000000007,0.09999999999999998
Ecuador,2020-04-06,324,0.8,66,27,0.30000000000000004,0.09999999999999998
Ecuador,2020-04-07,315,0.8,70,28,0.20000000000000007,0.10000000000000009
Ecuador,2020-04-08,343,0.8,75,32,0.20000000000000007,0
Ecuador,2020-04-09,375,0.9,81,35,0.19999999999999996,0.09999999999999998
Ecuador,2020-04-10,404,1,92,35,0.20000000000000007,0.10000000000000009
Ecuador,2020-04-11,421,1.1,98,40,0.30000000000000004,0.09999999999999987
Ecuador,2020-04-12,434,1.2,112,44,0.30000000000000004,0.09999999999999987
Ecuador,2020-04-13,438,1.2,123,45,0.30000000000000004,0.09999999999999987
Ecuador,2020-04-14,430,1.1,134,57,0.30000000000000004,0.09999999999999987
Ecuador,2020-04-15,411,1.1,165,64,0.29999999999999993,0.10000000000000009
Egypt,2020-03-02,17,1.7,13,5,1.4,0.5
Egypt,2020-03-03,19,1.6,14,5,1.2999999999999998,0.5
Egypt,2020-03-04,20,1.6,14,6,1.1,0.5
Egypt,2020-03-05,22,1.5,15,6,1.1,0.3999999999999999
Egypt,2020-03-06,24,1.5,16,6,1,0.3999999999999999
Egypt,2020-03-07,27,1.5,16,6,0.8999999999999999,0.3999999999999999
Egypt,2020-03-08,29,1.5,17,6,0.8999999999999999,0.3999999999999999
Egypt,2020-03-09,32,1.5,17,7,0.8999999999999999,0.30000000000000004
Egypt,2020-03-10,35,1.5,19,7,0.7999999999999998,0.30000000000000004
Egypt,2020-03-11,37,1.5,19,7,0.7999999999999998,0.30000000000000004
Egypt,2020-03-12,39,1.5,19,8,0.7,0.30000000000000004
Egypt,2020-03-13,42,1.4,20,8,0.7,0.19999999999999996
Egypt,2020-03-14,45,1.4,21,8,0.5999999999999999,0.30000000000000004
Egypt,2020-03-15,48,1.4,23,9,0.5999999999999999,0.19999999999999996
Egypt,2020-03-16,51,1.4,22,9,0.5999999999999999,0.19999999999999996
Egypt,2020-03-17,55.5,1.4,22,10,0.5999999999999999,0.19999999999999996
Egypt,2020-03-18,60,1.4,24,10,0.5999999999999999,0.19999999999999996
Egypt,2020-03-19,64,1.4,26,10,0.5999999999999999,0.30000000000000004
Egypt,2020-03-20,68,1.4,28,11,0.5999999999999999,0.19999999999999996
Egypt,2020-03-21,74,1.4,27,11,0.5999999999999999,0.19999999999999996
Egypt,2020-03-22,80,1.4,28,12,0.5999999999999999,0.19999999999999996
Egypt,2020-03-23,87,1.4,30,12,0.5,0.19999999999999996
Egypt,2020-03-24,96,1.4,32,12,0.5,0.19999999999999996
Egypt,2020-03-25,105,1.4,32,13,0.5,0.19999999999999996
Egypt,2020-03-26,113,1.5,33,13,0.5,0.20000000000000018
Egypt,2020-03-27,124,1.5,36,15,0.5,0.10000000000000009
Egypt,2020-03-28,131,1.4,37,15,0.5,0.10000000000000009
Egypt,2020-03-29,138,1.4,38,15,0.5,0.19999999999999996
Egypt,2020-03-30,145.5,1.4,39,15,0.40000000000000013,0.19999999999999996
Egypt,2020-03-31,149,1.3,41,16,0.5,0.09999999999999987
Egypt,2020-04-01,151,1.3,40,16,0.3999999999999999,0.19999999999999996
Egypt,2020-04-02,155,1.2,39,15,0.2999999999999998,0.10000000000000009
Egypt,2020-04-03,153,1.2,42,16,0.3999999999999999,0.19999999999999996
Egypt,2020-04-04,151,1.1,43,17,0.30000000000000004,0.09999999999999987
Egypt,2020-04-05,152,1.1,41,16,0.4,0.19999999999999996
Egypt,2020-04-06,157,1.1,45,19,0.29999999999999993,0.10000000000000009
Egypt,2020-04-07,162,1.1,44,17,0.29999999999999993,0.10000000000000009
Egypt,2020-04-08,165,1.1,47,19,0.29999999999999993,0.10000000000000009
Egypt,2020-04-09,169.5,1.1,49,19,0.19999999999999996,0.10000000000000009
Egypt,2020-04-10,171,1.1,53,21,0.19999999999999996,0.10000000000000009
Egypt,2020-04-11,175,1.1,54,22,0.30000000000000004,0.10000000000000009
Egypt,2020-04-12,178,1.1,60,24,0.29999999999999993,0.10000000000000009
Egypt,2020-04-13,181,1.1,64,26,0.29999999999999993,0.10000000000000009
Egypt,2020-04-14,188,1.1,71,28,0.4,0.19999999999999996
Egypt,2020-04-15,198,1.1,87,36,0.30000000000000004,0.09999999999999987
Egypt,2020-04-16,215,1.2,102,38,0.3999999999999999,0.09999999999999987
Egypt,2020-04-17,235,1.2,121,51,0.5,0.19999999999999996
Equatorial Guinea,2020-04-10,15,1.7,16,6,1.5,0.5999999999999999
Equatorial Guinea,2020-04-11,15,1.6,17,6,1.4,0.5999999999999999
Equatorial Guinea,2020-04-12,18,1.6,21,8,1.5,0.5999999999999999
Equatorial Guinea,2020-04-13,20.5,1.6,24,10,1.4,0.5
Equatorial Guinea,2020-04-14,24,1.7,28,10,1.5,0.5
Equatorial Guinea,2020-04-15,31,1.8,37,15,1.5999999999999999,0.6000000000000001
Equatorial Guinea,2020-04-16,41,2.1,50,19,1.8,0.6999999999999997
Equatorial Guinea,2020-04-17,56,2.3,77,29,2.4000000000000004,0.8999999999999999
Estonia,2020-03-02,20,1.9,14,5,1.5999999999999999,0.6999999999999997
Estonia,2020-03-03,23,1.9,15,6,1.4000000000000001,0.6000000000000001
Estonia,2020-03-04,26,1.8,16,7,1.3,0.5
Estonia,2020-03-05,29,1.8,17,7,1.2,0.3999999999999999
Estonia,2020-03-06,31,1.7,18,7,1.0999999999999999,0.5
Estonia,2020-03-07,33,1.6,18,7,1,0.40000000000000013
Estonia,2020-03-08,34,1.5,18,7,0.8999999999999999,0.3999999999999999
Estonia,2020-03-09,33,1.4,18,7,0.8,0.40000000000000013
Estonia,2020-03-10,34,1.3,18,7,0.7000000000000001,0.2999999999999998
Estonia,2020-03-11,33,1.2,18,7,0.6,0.30000000000000004
Estonia,2020-03-12,35,1.1,18,7,0.6,0.30000000000000004
Estonia,2020-03-13,36,1.1,19,8,0.4999999999999999,0.19999999999999996
Estonia,2020-03-14,39,1.2,19,8,0.6,0.30000000000000004
Estonia,2020-03-15,42,1.2,20,8,0.6,0.19999999999999996
Estonia,2020-03-16,46,1.3,20,8,0.6000000000000001,0.2999999999999998
Estonia,2020-03-17,48,1.3,22,9,0.6000000000000001,0.19999999999999996
Estonia,2020-03-18,51,1.3,22,8,0.6000000000000001,0.19999999999999996
Estonia,2020-03-19,52,1.3,22,9,0.6000000000000001,0.19999999999999996
Estonia,2020-03-20,52,1.2,22,9,0.6,0.19999999999999996
Estonia,2020-03-21,51,1.2,22,8,0.4999999999999999,0.19999999999999996
Estonia,2020-03-22,49,1.1,22,9,0.4999999999999999,0.19999999999999996
Estonia,2020-03-23,48,1.1,21,9,0.5,0.19999999999999996
Estonia,2020-03-24,47,1,21,8,0.3999999999999999,0.20000000000000007
Estonia,2020-03-25,48,1,21,8,0.3999999999999999,0.20000000000000007
Estonia,2020-03-26,47,1,22,9,0.3999999999999999,0.20000000000000007
Estonia,2020-03-27,46,1,22,8,0.3999999999999999,0.09999999999999998
Estonia,2020-03-28,44,1,21,8,0.3999999999999999,0.09999999999999998
Estonia,2020-03-29,40,0.9,20,7,0.40000000000000013,0.19999999999999996
Estonia,2020-03-30,36,0.8,20,8,0.4,0.09999999999999998
Estonia,2020-03-31,33,0.8,18,7,0.4,0.20000000000000007
Estonia,2020-04-01,31,0.8,18,7,0.4,0.10000000000000009
Estonia,2020-04-02,30,0.7,17,7,0.4,0.10000000000000009
Estonia,2020-04-03,30,0.8,18,7,0.4,0.10000000000000009
Estonia,2020-04-04,29,0.8,18,7,0.4,0.20000000000000007
Estonia,2020-04-05,28,0.8,19,7,0.5000000000000001,0.20000000000000007
Estonia,2020-04-06,27,0.8,19,8,0.5000000000000001,0.20000000000000007
Estonia,2020-04-07,27,0.8,19,8,0.5000000000000001,0.20000000000000007
Estonia,2020-04-08,26,0.9,20,7,0.6,0.20000000000000007
Estonia,2020-04-09,26,0.9,20,8,0.6,0.19999999999999996
Estonia,2020-04-10,25,0.9,20,7,0.6,0.19999999999999996
Estonia,2020-04-11,24,0.9,21,9,0.6,0.19999999999999996
Estonia,2020-04-12,23,0.9,23,9,0.6,0.30000000000000004
Estonia,2020-04-13,22,0.9,23,9,0.6,0.30000000000000004
Estonia,2020-04-14,21,0.9,27,10,0.8,0.30000000000000004
Estonia,2020-04-15,23,0.9,30,11,0.8,0.30000000000000004
Estonia,2020-04-16,25,0.9,40,14,1,0.40000000000000013
Estonia,2020-04-17,29,1.1,53,20,1.3,0.5
Finland,2020-03-01,32,2,18,7,1.3000000000000003,0.6000000000000001
Finland,2020-03-02,36,1.9,19,8,1.2,0.5
Finland,2020-03-03,41,1.8,21,8,1.0999999999999999,0.3999999999999999
Finland,2020-03-04,45.5,1.8,22,9,0.9999999999999998,0.3999999999999999
Finland,2020-03-05,50,1.7,22,9,0.9000000000000001,0.3999999999999999
Finland,2020-03-06,53,1.6,23,9,0.8,0.30000000000000004
Finland,2020-03-07,56,1.6,23,10,0.8,0.30000000000000004
Finland,2020-03-08,58,1.5,24,9,0.7,0.30000000000000004
Finland,2020-03-09,61,1.4,25,10,0.5999999999999999,0.19999999999999996
Finland,2020-03-10,66,1.4,26,11,0.5999999999999999,0.19999999999999996
Finland,2020-03-11,70.5,1.4,27,11,0.5999999999999999,0.30000000000000004
Finland,2020-03-12,75,1.4,27,11,0.5,0.19999999999999996
Finland,2020-03-13,81,1.4,29,12,0.5,0.19999999999999996
Finland,2020-03-14,86,1.4,29,12,0.5,0.19999999999999996
Finland,2020-03-15,90,1.3,29,12,0.5,0.19999999999999996
Finland,2020-03-16,93,1.3,31,12,0.5,0.19999999999999996
Finland,2020-03-17,96,1.3,29,12,0.3999999999999999,0.19999999999999996
Finland,2020-03-18,98,1.2,32,12,0.5,0.19999999999999996
Finland,2020-03-19,99,1.2,31,12,0.3999999999999999,0.19999999999999996
Finland,2020-03-20,101,1.2,31,13,0.3999999999999999,0.09999999999999987
Finland,2020-03-21,106,1.2,32,14,0.30000000000000004,0.09999999999999987
Finland,2020-03-22,109,1.2,33,13,0.30000000000000004,0.09999999999999987
Finland,2020-03-23,112,1.2,34,13,0.30000000000000004,0.09999999999999987
Finland,2020-03-24,115,1.2,33,14,0.30000000000000004,0.09999999999999987
Finland,2020-03-25,121,1.2,35,13,0.30000000000000004,0.09999999999999987
Finland,2020-03-26,127,1.2,36,14,0.30000000000000004,0.09999999999999987
Finland,2020-03-27,133,1.2,37,15,0.3999999999999999,0.19999999999999996
Finland,2020-03-28,136,1.2,38,15,0.3999999999999999,0.19999999999999996
Finland,2020-03-29,138,1.2,38,15,0.3999999999999999,0.19999999999999996
Finland,2020-03-30,137,1.2,38,15,0.30000000000000004,0.09999999999999987
Finland,2020-03-31,132,1.1,37,15,0.4,0.09999999999999987
Finland,2020-04-01,129,1,37,15,0.29999999999999993,0.10000000000000009
Finland,2020-04-02,124,1,36,14,0.20000000000000007,0.20000000000000007
Finland,2020-04-03,119,1,37,15,0.30000000000000004,0.09999999999999998
Finland,2020-04-04,117,0.9,37,15,0.30000000000000004,0.09999999999999998
Finland,2020-04-05,115,0.9,37,15,0.19999999999999996,0.09999999999999998
Finland,2020-04-06,113,0.9,38,15,0.19999999999999996,0.09999999999999998
Finland,2020-04-07,114,0.9,37,16,0.30000000000000004,0.09999999999999998
Finland,2020-04-08,118,1,41,15,0.30000000000000004,0.09999999999999998
Finland,2020-04-09,122,1,43,17,0.3999999999999999,0.09999999999999998
Finland,2020-04-10,124,1,46,18,0.29999999999999993,0.10000000000000009
Finland,2020-04-11,126,1,47,19,0.29999999999999993,0.10000000000000009
Finland,2020-04-12,126,1.1,53,21,0.4,0.10000000000000009
Finland,2020-04-13,124,1,60,23,0.29999999999999993,0.10000000000000009
Finland,2020-04-14,122,1,63,25,0.3999999999999999,0.10000000000000009
Finland,2020-04-15,123,1,74,29,0.3999999999999999,0.20000000000000007
Finland,2020-04-16,125,1,88,34,0.5,0.20000000000000007
Finland,2020-04-17,123,1,113,40,0.5,0.20000000000000007
France,2020-02-03,5,2.2,7,3,3.3,1.4000000000000001
France,2020-02-04,6,2.2,8,3,3.0999999999999996,1.3
France,2020-02-05,8,2.3,10,4,3,1.2000000000000002
France,2020-02-06,10,2.4,11,5,2.9,1.0999999999999999
France,2020-02-07,13,2.4,13,5,2.7,1.0000000000000002
France,2020-02-08,16,2.5,15,6,2.5,0.9999999999999998
France,2020-02-09,20,2.5,16,6,2.4,0.9000000000000001
France,2020-02-10,24,2.5,19,7,2.1,0.8999999999999999
France,2020-02-11,30,2.5,21,9,1.9,0.7999999999999998
France,2020-02-12,37,2.4,24,9,1.7999999999999998,0.7000000000000002
France,2020-02-13,46,2.4,28,12,1.6,0.7000000000000002
France,2020-02-14,57,2.4,32,13,1.5000000000000002,0.6000000000000001
France,2020-02-15,69,2.4,34,14,1.5000000000000002,0.5
France,2020-02-16,85,2.4,39,17,1.2,0.5
France,2020-02-17,104,2.4,43,18,1.2,0.3999999999999999
France,2020-02-18,126,2.3,52,21,1.0999999999999999,0.3999999999999999
France,2020-02-19,152,2.3,56,21,1.0999999999999999,0.5
France,2020-02-20,183,2.3,62,26,0.9999999999999998,0.3999999999999999
France,2020-02-21,217,2.2,71,29,0.9000000000000001,0.2999999999999998
France,2020-02-22,260,2.2,76,31,0.9000000000000001,0.2999999999999998
France,2020-02-23,309,2.2,86,36,0.8,0.3999999999999999
France,2020-02-24,362,2.1,97,39,0.7,0.30000000000000027
France,2020-02-25,427,2.1,107,42,0.8,0.30000000000000027
France,2020-02-26,498,2.1,117,47,0.7,0.30000000000000027
France,2020-02-27,582,2,128,50,0.7,0.30000000000000004
France,2020-02-28,672,2,135,56,0.5999999999999999,0.30000000000000004
France,2020-02-29,776.5,1.9,144,56,0.5999999999999999,0.19999999999999996
France,2020-03-01,884.5,1.9,156,63,0.6000000000000001,0.19999999999999996
France,2020-03-02,1004.5,1.9,166,69,0.5,0.30000000000000004
France,2020-03-03,1136,1.8,173,74,0.5,0.19999999999999996
France,2020-03-04,1277,1.8,184,73,0.3999999999999999,0.10000000000000009
France,2020-03-05,1426,1.7,198,79,0.5,0.19999999999999996
France,2020-03-06,1588,1.7,202,78,0.3999999999999999,0.19999999999999996
France,2020-03-07,1757,1.7,201,81,0.3999999999999999,0.09999999999999987
France,2020-03-08,1932,1.6,217,90,0.30000000000000004,0.19999999999999996
France,2020-03-09,2117,1.6,215,86,0.40000000000000013,0.10000000000000009
France,2020-03-10,2306,1.6,218,93,0.30000000000000004,0.10000000000000009
France,2020-03-11,2500,1.5,224,91,0.30000000000000004,0.20000000000000018
France,2020-03-12,2705,1.5,222,88,0.30000000000000004,0.10000000000000009
France,2020-03-13,2908,1.5,227,94,0.30000000000000004,0.10000000000000009
France,2020-03-14,3111,1.4,211,92,0.30000000000000004,0.10000000000000009
France,2020-03-15,3308,1.4,213,85,0.19999999999999996,0.09999999999999987
France,2020-03-16,3500,1.4,209,92,0.19999999999999996,0.09999999999999987
France,2020-03-17,3670,1.3,211,82,0.30000000000000004,0.09999999999999987
France,2020-03-18,3816,1.3,195,82,0.19999999999999996,0
France,2020-03-19,3909,1.3,205,82,0.19999999999999996,0.10000000000000009
France,2020-03-20,3991,1.2,196,80,0.19999999999999996,0.10000000000000009
France,2020-03-21,4037,1.2,205,80,0.19999999999999996,0.09999999999999987
France,2020-03-22,4036,1.1,204,83,0.09999999999999987,0.09999999999999987
France,2020-03-23,4007,1.1,219,89,0.19999999999999996,0
France,2020-03-24,3948,1.1,221,87,0.10000000000000009,0.10000000000000009
France,2020-03-25,3872,1,231,93,0.10000000000000009,0
France,2020-03-26,3730,1,220,92,0.09999999999999998,0
France,2020-03-27,3537,0.9,212,88,0.09999999999999998,0
France,2020-03-28,3407,0.9,187,78,0,0
France,2020-03-29,3349,0.9,197,74,0,0
France,2020-03-30,3261,0.9,198,79,0,0
France,2020-03-31,3175,0.9,196,80,0,0
France,2020-04-01,3119,0.9,193,74,0,0
France,2020-04-02,3023,0.9,216,86,0,0
France,2020-04-03,2879,0.9,197,83,0.09999999999999998,0
France,2020-04-04,2728,0.9,204,82,0.09999999999999998,0.09999999999999998
France,2020-04-05,2566,0.8,199,81,0.09999999999999998,0
France,2020-04-06,2418,0.8,181,71,0,0
France,2020-04-07,2313,0.8,179,74,0.10000000000000009,0
France,2020-04-08,2223,0.8,174,68,0.10000000000000009,0
France,2020-04-09,2089,0.8,173,73,0.10000000000000009,0
France,2020-04-10,1910,0.8,175,72,0.10000000000000009,0.10000000000000009
France,2020-04-11,1797,0.7,173,75,0.10000000000000009,0.10000000000000009
France,2020-04-12,1785,0.8,186,78,0.10000000000000009,0.10000000000000009
France,2020-04-13,1819,0.8,197,84,0.20000000000000007,0
France,2020-04-14,1839,0.9,220,88,0.09999999999999998,0.09999999999999998
France,2020-04-15,1843,0.9,246,103,0.19999999999999996,0
France,2020-04-16,1821,0.9,284,113,0.09999999999999998,0.09999999999999998
France,2020-04-17,1723.5,0.9,326,132,0.09999999999999998,0.09999999999999998
Germany,2020-02-23,347,2.2,104,43,0.9000000000000001,0.2999999999999998
Germany,2020-02-24,415,2.2,122,51,0.8,0.2999999999999998
